31.03.2016 20:21:17,"фармацевты, конечно, страшно на нас наживаются..и все лекарства себе выбираешь методом проб и ошибок! но именно от простуды я для себя выбрала оциллококцинум, очень хорошее!",http://ok.ru/group/52157149610192/topic/64999919872976#commentMTQ1OTQ1NTY3NzUzOTotNTgzNToxNDU5NDU1Njc3NTM5OjY0OTk5OTE5ODcyOTc2OjE=,527157398940
31.03.2016 19:30:16,"Оциллококцинум – один из пяти противопростудных лекарств, изученный в международной базе исследований Cochrane  Научное общество Кокрейн (Cochrane) ведет совместную работу с авторами по всему миру, чтобы помогать специалистам в области здравоохранения выбирать оптимальные решения, основанные на достоверных анализах первичных исследований лекарственных препаратов. Одним из последних метанализов, относящихся к противопростудной группе, стал анализ серии исследований препарата Оциллококцинум.http://www.medlinks.ru/article.php?sid=67766 https://arhano.ru/lj/ocillokokcinum-odin-iz-pyati-protivoprostudnyh-lekarstv-izuchennyy-v-mezhdunarodnoy-baze  читайте  эту новость на www.arhano.ru",http://ok.ru/group/57570888515646/topic/65176695379262,57570888515646
31.03.2016 17:15:33,"если простуда обычная, то можно и без врача. оциллококцинум - безрецептурное средство, быстро все симптомы снимает",http://ok.ru/group/53253814354041/topic/64866954234745#commentMTQ1OTQ0NDUzMzk2NzotNzI3MToxNDU5NDQ0NTMzOTY3OjY0ODY2OTU0MjM0NzQ1OjE=,527157398940
31.03.2016 16:24:09,"Сейчас цены на лекарства словно взбесились. К доллару и евро привязывают даже порезку марли на бинты. Санкции, безденежье, а лекарства все равно надо покупать. Я хотел бы дать несколько советов при создании домашней аптечки. Надеюсь, они вам пригодятся.  1. Материалы для перевязки ран и порезов, остановки кровотечения, смазывания синяков и ожогов:  • бинты – вполне достаточно купить два стерильных бинта 5х10 и 7х14 • медицинская вата не стерильная – 100г упаковка (попросите, чтоб вам дали попробовать ее на ощупь, она не должна сильно скользить между пальцами)  • кровеостанавливающий резиновый жгут Эсмарха с кнопкой – 1 шт (не дай Бог, конечно, чтоб дело дошло до его использования, но тут лучше перебдеть)  • лейкопластырь катушечный – не знаю, если вы не эстет, то вполне подойдет 5м на 5см – всегда можно вырезать удобный размер. • лейкопластырь бактерицидный – возьмите штук по 10 двух видов 3,2х3,2 (квадратный) и 2,7х7,2, я бы посоветовал производства Верофарм – реально хрен отдерешь)) • йод 20мл - 1фл  • зеленка 20мл  • бетадин 30мл – если для вас йод сильно жжется или есть малыши. • перекись водорода – 1фл на 100 или 200мл • порошок бадяги – возьмите 5 пакетиков, он не дорогой, но на мой взгляд, лучшее средство от синяков, особенно, если воспользоваться сразу. У меня был случай, когда подружка вписалась носом в вымытую стеклянную дверь, после прикладывания бадяги не осталось вообще никаких следов, а рентген показал перелом) • мазь солкосерил или актовегин – на тот случай, если у вас плохая свертываемость крови или глубокий порез. Или при рассечении брови, так кровищу реально хрен остановишь.   2. Средства от ожогов • Пантенол – причем, советую брать мазь. Дома, в основном обжигают руки и пальцы. Мазюка реально удобней спрея, а содержит тот же декспантенол. На Украине сейчас появился Пантестин мазь – это пантенол с мирамистином. Мирамистин обладает бактерицидным действием – не плохая штука, советую.  3. Жаропонижающие средства для взрослых и детей  • Аспирин, анальгин, парацетамол, ибупрофен – 4 кита против температуры. Помните, что при совместном применении будет синергизм – усиление действия, не переборщите! • Деткам сиропы с парацетамолом и ибупрофеном и свечи с ними же, хотя мне гораздо больше нравятся для детей свечи с анальгином и анальгином с димедролом. Гораздо эффективней работают  4. Препараты, рекомендуемые при сердечных приступах:  • Корвалол, корвалдин, барбовал – собственно ничего нового. Имейте ввиду, что корвалдин это полный аналог немецкого валокордина, а в барбовал лишь добавлены шишки хмеля для улучшения сна – стоит ли переплачивать? Но! Друзья мои, в этих препаратах содержится фенобарбитал, не налягайте, это сильный барбитурат, я встречал людей, которые после длительного применения не могли без него уснуть. • Валидол – когда «пощипавает» сердечко. Отвлекающее, древнее средство, но работает) • Адельфан, раунатин – при повышении давления  • Бисопролол – при тахикардии (учащенном сердцебиении). Вы можете ужасно себя чувствовать не понимая в чем дело, померяйте пульс, возможно это она.  5. Обезболивающие • Голова – ибупрофен, анальгин. При проблемах с ЖКТ лучше темпалгин. Что добавлю. В РФ выпускают изумительный препарат от ВСД, которая служит причиной большенства головных болей при изменении погоды – Беллатаминал. Продается по рецептам. • Живот (спазмолитики) – но-шпа, замечу, что дротаверин (действующее вещество но-шпы), выпускается отечественными производителями и стоит гораздо дешевле. Спазмалгон, Баралгетас тоже годяться. Хотел бы обратить ваше внимание на мало назначаемые, но отлично работающие Белластезин и Беллалгин – лучший вариант цена-качество среди спазмилитиков/анальгетиков для ЖКТ • Ревматические боли – хм… тут разговор на всю ночь))). Купите в аптечку мелоксикам по 7,5мг и старые испытанные временем мази – Апизатрон или Випросал (пчелиный и змеиный яды соответственно)  6. От желудочно-кишечных расстройств и отравлений:  • Мезим – всегда веселил этот препарат в первой дозировке 3500 ЕД, наш панкреатин выпускают в дозировке 8000ЕД, но немцы придумали суперпрепарат – МЕЗИМ ФОРТЕ, там аж 10000ЕД, ну, офигеть, че. Надеюсь понятно о чем я :), убейте рекламу. • Лоперамид – отлично при поносах! Кстати, Имодиум это тоже лоперамид, только в золотой коробочке. Вы собираете золотые коробочки?))  • Нифуроксазид – при отравлениях. И ребята, чем раньше, тем лучше. Принимайте по 2т по 0,1 или по 1т по 0,2х4р в день. Отличный препарат, есть детская форма – сироп. Сорбенты не принимать вместе с препаратом!!! Они его просто поглатят.  7. Антигистаминные препараты:  • Лоратадин – всэго 1 таблэтка в день! Нет снотворного эффекта. Бренд Кларитин стоит гораздо дороже, давайте поддержим отечественного производителя) • Фенистил – капли для деток от 0 и гель при крапивнице и т.п.  8. Лекарства от гриппа и простуды:  • Я знаю, что есть множество противников гомеопатии, но тем не менее в начале заболевания я настоятельно рекомендую именно эти препараты – Энгистол, Грипхель, Ангинхель, Оцилококцинум и т.п. Все рекламируемые терафлю, фервексы, фармацитроны лишь снимают симптомы, но НЕ ЛЕЧАТ!!!  ПОМНИТЕ, ЧТО ВСЕГДА ПЕРЕД ПРИНЯТИЕМ ЛЕКАРСТВА НУЖНО КОНСУЛЬТИРОВАТЬСЯ С ВРАЧОМ...",http://ok.ru/group/57364005847101/topic/65273595472701,57364005847101
31.03.2016 11:38:44,"Компливит стандартный на 30 руб дешевле, оциллококцинум на 170..",http://ok.ru/group/54573605650455/topic/65215780082967#commentMTQ1OTQyNDMyNDU4NjotMTU1MjU6MTQ1OTQyNDMyNDU4Njo2NTIxNTc4MDA4Mjk2Nzox,458977228034
31.03.2016 11:30:22,"Только про него хотела Вам написать. Оциллококцинум нас и спас в эпидемию - пили всю зиму для профилактики и были одни из немногих, кто не болел. А лечиться им нужно сразу и по схеме, тогда быстро и эффективно помогает. Выздоравливайте.",https://www.facebook.com/811002712314467/posts/998373416910728?comment_id=999114460169957,658010151017321
31.03.2016 11:14:30,"Говорит, идти к лечащему врачу, но она нам прописала оциллококцинум против гриппа, уж и не знаю на счет гомеопатии...",https://www.facebook.com/811002712314467/posts/998373416910728?comment_id=999094503505286,992285987520677
31.03.2016 08:56:27,"Мне как раз пачку оциллококцинума этого и подогнали. спасибо",http://ok.ru/group/52558813266031/topic/65290647797871#commentMTQ1OTQxNDU4NzExMTotMTMzMzc6MTQ1OTQxNDU4NzExMTo2NTI5MDY0Nzc5Nzg3MTox,540470796089
31.03.2016 08:45:18,"Насколько я знаю, тот же Оциллококцинум без противопоказаний для приема кроме аллергии на отдельные компоненты) Его даже детям маленьким можно.",http://ok.ru/group/52558813266031/topic/65290647797871#commentMTQ1OTQxMzkxODE4MjotMTU3ODU6MTQ1OTQxMzkxODE4Mjo2NTI5MDY0Nzc5Nzg3MTox,568744769459
31.03.2016 08:09:06,"Могу посоветовать оциллококцинум, он как раз рекомендуется при простудах и вирусах. Сейчас весна, видно авитаминоз сказывается и цепляется всякая гадость. Так вот он с моей простудой легко справился за три дня и еще три дня я пропила для закрепления.",http://ok.ru/group/50915029287119/topic/65240425947343#commentMTQ1OTQxMTc0NjEyOTotMzMwNToxNDU5NDExNzQ2MTI5OjY1MjQwNDI1OTQ3MzQzOjE=,563153449549
