26.11.2015 23:59:37,"Кто будет в Первом мстителе 3: Противостояние / Гражданская война / все супергерои Кто будет в Первом мстителе 3: Противостояние / Гражданская война / все супергерои Кто на чьей стороне)  ПОДПИСАТЬСЯ: https://www.youtube.com/channel/UCpF0gG0le1hJxQx4pvzzlZQ",http://vk.com/wall166507136_6718,166507136
26.11.2015 23:58:54,"Вышел трейлер фильма «Первый мститель: Противостояние». Фильм выйдет на экраны в мае 2016 года. Captain America: Civil War - Trailer World Premiere This is the worldwide exclusive trailer debut for Marvel’s Captain America: Civil War.  SUBSCRIBE to get the latest #KIMMEL: http://bit.ly/JKLSubscribe  Watch the latest Halloween Candy Prank: http://bit.ly/KimmelHalloweenCandy  Watch Mean Tweets: http://bit.ly/JKLMeanTweets8  Connect with Jimmy Kimmel Live Online:  Visit the Jimmy Kimmel Live WEBSITE: http://bit.ly/JKLWebsite Like Jimmy Kimmel Live on FACEBOOK: http://bit.ly/JKLFacebook Follow Jimmy Kimmel Live on TWITTER: http://bit.ly/JKLTwitter Follow J",http://vk.com/wall-47876103_4319,-47876103
26.11.2015 23:57:35,26.11.2015 23:57:21,"Первый мститель׃ Противостояние (2016) премьера (РФ) 5 мая 2016 [club77051666|Новинки кино]  - №1 по обновлению новинок, подпишись!  ☝Заходи! Всегда есть, что посмотреть :)  Если фильм изъят, ищите его тут http://vk.com/videos-7705",http://vk.com/wall155869112_8533,155869112
26.11.2015 23:56:44,"Если по вине пилотов самолет потерпел страшное крушение, это еще не означает, что нужно навсегда отказываться от путешествий по небу. Если по вине докторов трагически погиб пациент, это еще не означает, что нужно окончательно отрекаться от медицины. Разумнее не повторять былых ошибок и делать правильные выводы, ведь дискредитированная идея не перестает быть от этого верной. Но почему же нас годами усиленно заставляют поверить в то, что мы больше не сможем вернуть нашу страну — СССР? Пускай в новом обличии, без старых промахов и перегибов, но с идеалами справедливости, равенства и братства, интеллектуального, духовного и технологического прогресса. Почему ростовщики внушают нам, что капитализму нет альтернативы, что мы должны жить рабами на проценты ожиревшего мещанского сословия? Эти и другие наболевшие вопросы обсудим с блестящим журналистом, автором и ведущим телепрограммы «Агитпроп» Константином Семиным.  «СП»: — Чем, по вашему мнению, являлся Советский Союз, до конца ли мы осмыслили этот грандиозный исторический проект?  — Советский Союз был уникальной в истории человечества попыткой доказать, что другой мир — построенный не на грабеже и эксплуатации — возможен. Советский Союз — это не вирус, принесенный в пробирке в православную Россию картавыми большевиками, а реакция вздыбленной народной массы, заплатившей самую высокую цену за Первую Мировую Войну, на катастрофу, на кризис, на кровь и на голод. Суть марксизма, если изложить ее коротко, в том, что капитализм — это система, которая производит диспропорции и живет от одной кровавой бойни к другой; в том, что в какой-то момент человечество будет вынуждено перейти от капитализма к другому экономическому укладу. СССР уничтожен, но это совершенно не означает, что колесо истории замедлит свой ход и кому-то удастся отменить те факторы, которые привели к его созданию. Исчезновение СССР — разумеется, трагедия. Трагедия и населявших СССР братских народов, и для всего мира. Мы не просто потеряли общее культурное или экономическое пространство, мы лишили огромное количество людей по всему миру надежды. В самых разных странах, от Латинской Америки до Ближнего Востока, я слышал: «Что же вы наделали! Как вы могли?»  «СП»: — На сегодняшний день Советский Союз в цивилизационном, метафизическом смысле больше жив или мертв, оживает или умирает?  — В метафизическом смысле Советский Союз, конечно же жив. Сильна культурная, ассоциативная инерция, жива память. Но в цивилизационном смысле Советского Союза, разумеется, не существует. Потому что СССР — в первую очередь, экономический уклад, подразумевающий общенародную собственность на средства производства. Если исходить из этого, то наследников у СССР практически не осталось. Хотя мне показалось симптоматичным то, что в своей речи на большом параде в Пекине китайский руководитель говорил об идеалах марксизма-ленинизма, о справедливости и о строительстве социализма с китайской спецификой. Конечно, это в большей степени просто слова. Но нашим чиновникам и бизнесменам, приезжающим в Китай, стоило бы внимательно прислушаться к ним. Было бы здорово, если бы из солидарности с китайскими партнерами, мы хотя бы перестали драпировать Мавзолей и гоняться за портретами Сталина в канун очередного Дня Победы.  «СП»: — Будучи в молодости ярым антисталинистом, Александр Зиновьев в конце своей жизни неоднократно говорил, что сталинский период — высшая точка развития России, которая безвозвратно пройдена. Хотелось бы узнать ваше мнение по этому поводу?  — Я отчасти согласен с таким мнением. Правда, я убежден, что сталинский период является закономерным и логичным продолжением ленинского периода. А вот то, что началось с 20-го съезда, было в чистом виде ревизионизмом, который к 90-м годам обернулся тотальным предательством и реакцией. Увы, и сам Зиновьев, и многие другие диссиденты приложили к этому руку. Правда, некоторые прозрели, а некоторые, как Солженицын, продолжают свою антисоветскую работу, даже оставив наш бренный мир.  «СП»: — Какое наибольшее достижение Иосифа Сталина за годы правления советским кораблем вы можете отметить?  — Здесь, наверное, не может быть двух точек зрения. Это создание такой народно-хозяйственной системы и армии, такого государства, которые смогли одержать победу в Мировой Войне. Без этой победы мы с вами не рассуждали бы сейчас ни о социализме, ни о чем бы то ни было другом.  «СП»: — Почему Сталина так ненавидят наши и зарубежные либералодемократы, почему именно фигуру Сталина на протяжении стольких лет поливают лживыми помоями?  — Сталин — это не икона и не символ, не Че Гевара на футболке. Че Гевара — рыцарь, романтик. Романтиков много, и их относительно легко нейтрализовать. Сталин же — практик марксизма. Сталин — это доктрина действия, это идеология опыта. Развенчание Сталина в реальности необходимо для того, чтобы исключить возможность Ресоветизации, возвращения к советскому опыту государственного строительства. Спор идет не вокруг личности Сталина. Решается, каким путем идти дальше? Продолжать ли либерально-рыночный эксперимент или обратиться, наконец, к идее силовой модернизации, с опорой на народ и на принцип государственной собственности на средства производства.  «СП»: — Новая историческая общность — советский народ — была выдумкой пропагандистской машины или реальностью, ваше мнение?  — Я думаю, советский народ по-прежнему существует. Хотя на смену ему потихоньку приходят более мелкие и более дикие племена и народишки. Деградация массового сознания означает трайбализацию — расщепление общества на кланы и тейпы. Это происходит и на Украине, и в России, и в Таджикистане, и в Азербайджане. Везде. Но советский народ еще жив. И он точно существовал. Я видел его выдающихся представителей, общался с ними. Объехав всю свою страну, я держал в руках ее остывающие кости. Я говорил со строителями БАМа, состарившимися комсомольцами, оказавшимися в Забайкалье по зову сердца. На БАМе, кстати, я видел немыслимые сегодня примеры межнациональной дружбы. Можете представить сегодня семью, в которой муж азербайджанец, а жена армянка? Я видел ржавеющие на каспийском солнце экранопланы, видел крупнейшие металлургические комбинаты, снимал репортажи в конструкторских бюро и электролизных цехах. Вся постсоветская элита и бюрократия, в какие бы она ни рядилась вышиванки, по сути — советская. Это плохо, поскольку мы очень часто имеем дело с дипломированными мерзавцами и предателями, с ренегатами, поучаствовавшими в уничтожении СССР и заработавшими на этом. С другой стороны, это отчасти хорошо, поскольку в каждом мелком бюрократе глубоко внутри сидит все-таки советский школьник. Хоть какие-то поведенческие рефлексы, какие-то представления о добре и зле у них сохраняются. Не у всех, конечно, как показала Украина. Но советская инерция, советское воспитание — это та система экстренного торможения, которая долго не позволяла всему этому громадному пространству превратиться в Латинскую Америку. Сегодня эта инерция практически исчерпана. Приходят новые поколения. Тем удивительнее наблюдать все более явственную тоску по СССР у тех, кто толком СССР и не видел. Кстати, аналогия с Латинской Америкой здесь действительно уместна. Как вы помните, после распада СССР Пылающий Континент был фактически отдан на растерзание империалистам, которые задушили там социалистические движения и установили повсеместно марионеточные неолиберальные правительства. Однако примерно с 2005-го года Латинская Америка вновь начала мощно сдвигаться влево, несмотря на все противодействие Вашингтона. Просто народ до такой степени наелся прелестями неолиберализма, что сама жизнь не оставила другого выбора. Главным преподавателем марксизма оказались голод и безработица.  «СП»: — Чем оборачивались позитивные качества советского общества, на ваш взгляд?  — Смысл социализма — воспитание новой личности, создание новой общности людей. Строительство мира, в котором слово «человек» может действительно звучать гордо. Интеллектуальное и нравственное развитие человека, предоставление человеку возможностей для самосовершенствования. Однако «позитивные качества», прививавшиеся гражданам СССР с младенчества, со «Что такое хорошо и что такое плохо» или с «Рассказа о настоящем герое», теряли всю свою «позитивность», как только СССР не стало. Советский человек в мире российского капитализма становился самой легкой добычей. Наивность, чистота помыслов, готовность жертвовать ради других — все это работало внутри коллективистской матрицы, которая, как яичная скорлупа, ограждала советский социум от агрессивного воздействия внешней среды. Как только скорлупу пробили, получилась яичница с кровью, а где-то — омлет. Самые честные были выбиты первыми. Надо понимать, что главная опасность капитализма — в том, что он расчеловечивает человека. Превращает его в вещь. Не надо смеяться над тупыми американцами. Их механические улыбки — проекция механических душ. Уж я это очень хорошо успел разглядеть. Помните, как мы восторгались тем, что американцы выталкивают своего ребенка в жизнь, не дожидаясь 18 лет? Дело-то не в особой заботе о его самостоятельности, а в обыкновенном эгоизме. Расчеловечивание делает ненужной семью, делает обыденностью судебные иски между родственниками. Ненормальная для русского ситуация, когда компания в ресторане с калькуляторами разбрасывает между собой счет — это и есть расчеловечивание, только на микроуровне. Расчеловечивание — вроде бы моральная категория, но причина расчеловечивания — экономический уклад, экономические отношения. В нашей стране этот процесс идет полным ходом сейчас. Вот, кстати, повод для Церкви пойти на сближение с проклятыми социалистами. Ведь превращение человека в животное — общая угроза для всех.  «СП»: — В конце шестидесятых годов прошлого века советское общество, несмотря на то, что официальной идеологией это категорически отрицалось, начало все больше приобретать потребительский характер, увеличивая в социальной и экономической политике запрос на материальные блага… Началось раздвоение общественного сознания, а спустя какое-то время государство перестало отвечать на этот общественный запрос. Почему это произошло?  — Я уже употребил термин ревизионизм. По сути, произошло мягкое, вежливое предательство первоначальной идеи. Оно облекалось в разные формулировки. Борьба с культом личности, социализм с человеческим лицом (раньше-то со звериным ведь был, получается), конвергенция двух систем. Самое главное — обществом было утрачено чувство опасности, общество демобилизовалось, пропало четкое понимание того, что со взятием рейхстага в 1945 война не закончилась, что сама по себе война велась не с отдельным Гитлером, а с силами мирового империализма. Если по-простому говорить, то после жутких жертв и разрушений Великой Отечественной советским людям очень хотелось просто пожить. «Пусть хотя бы дети поживут» — был такой настрой. Стихотворение «Хотят ли русские войны» — это ведь способ упросить наших «международных партнеров» войну не начинать. Нет, русские не хотели. Увиливали от нее, как могли. Но она догнала нас. Сначала Чехословакией и Венгрией, потом Египтом, потом Афганистаном, теперь вот Донбассом и Сирией. То есть абсолютно законное и естественное для любого человека стремление к миру («Миру-мир») в обстановке тотального противоборства оказалось для СССР губительным. Вспомните Карибский кризис. Американский генералитет, как известно, был готов идти до конца, до взаимного уничтожения. Возможно, причина в отсутствии представления у американцев о том, как может выглядеть этот самый конец, ведь США практически не пострадали в годы Второй Мировой. И все же Холодная Война оказалась в первую очередь поединком нервов. У советской элиты нервы не выдержали. Мне запомнилась мысль американского историка Кристофера Симпсона, с которым мы встречались во время подготовки фильма «Биохимия Предательства». Симпсон считает Карибский кризис (и вообще любое ядерное противостояние) элементом не столько реальной, сколько психологической войны. Кто-то должен дать слабину. Мы дали слабину, чего уж. Конечно, можно списать это на некую наивность. Все-таки еще недавно мы с американцами обнимались на Эльбе, а тут на тебе — враги. Но сами-то они перегруппировались очень быстро. От дружественного имиджа СССР, созданного военной пропагандой в 1941 году, не осталось и следа. Психологическая война означает умение представлять врага врагом. Для США русские им стали сразу же. Тотально. Советский же интернационализм постоянно пытался разглядеть в противнике человеческие черты. Этим объясняется бешеная популярность Хемингуэя, интерес к американской литературе, появление фильмов вроде «Человека с бульвара Капуцинов» или «ТАСС уполномочен заявить». В последнем, кстати, хотя дело и происходит в условной Нагонии, есть полный комплект деструктивных образов — и реабилитация власовщины, и осуждение Сталина, и симпатия к отдельным американским гражданам, и симпатия к западному образу жизни в целом (смешная сцена — в какой-то серии разведчик Славин говорит своему визави: «Поужинаем в Макдональдсе!») То есть к США относились без ненависти. Не так, как к Гитлеру. И это было большой ошибкой. Разработанная Д.Кеннаном «Доктрина Сдерживания» (когда противника связывают по рукам и ногам, не снимая пальца с ядерного курка) принесла свои результаты. Корея далеко, Вьетнам далеко, Никарагуа далеко (помните позднесоветские шутки про Гондурас?) А вот магазин с ширпотребом — здесь, импортный магнитофон — здесь, фарцовщик с пластинками Битлз — здесь. Пустые магазинные полки — здесь. Но истоки всего этого — конечно, в оттепели. Оттепель — то позорное время, когда избавившаяся от сталинского наследия номенклатура начала тихий демонтаж системы. Все грехи, все пороки, вся мещанская низость, безжалостно высмеянные Маяковским, Зощенко, Ильфом и Петровым, были объявлены жертвами репрессивного режима и реабилитированы. У меня в голове не укладывается, как всего через 15 лет после войны в Москве могли завестись стиляги? Откуда? Как советская эстрада могла вдруг начать сначала робко, а потом совсем уже массово подражать эстраде западной? Ну а продолжение и развязка оказались полной закономерностью. Фильмы «Гараж» или «Ирония Судьбы» — это ведь приговор, это катастрофа, когда-то, что начиналось с «Чапаева» и «Неуловимых Мстителей» вдруг оказалось сведено к мебельному гарнитуру. Любой мало-мальски башковитый эксперт в американском посольстве в Москве должен был все это видеть.  «СП»: — Почему со временем моральная и идейная догматика все больше и больше расходилась с реалиями обыденной жизни в СССР?  — Как я уже сказал, сама элита утратила веру в идею. Прониклась желанием получше пожить. Утратила чувство опасности. Это немедленно сказалось на содержании и качестве пропагандистской работы. Наш народ очень хорошо чувствует фальшь. И вот фальшью интерпретаторов идея оказалась дискредитирована. Но фокус в том, что она не перестала от этого быть верной.  «СП»: — Давайте теперь о главных причинах распада/развала СССР поговорим… Почему страна рухнула?  — Потому что разложилась элита. Она утратила веру в идею и проиграла психологическое противоборство с элитой западной. Началась конвертация могущества Советского Союза в личную приусадебную собственность. По большому счету, народу предложили сыграть в лотерею на выживание. Каждый был уверен, что выиграет и попадет в капиталистическое завтра. А оказалось, для того, чтобы оплатить выигрыш одних, надо утилизировать 15−20 миллионов других. Вообще-то в математических терминах мы просто разменяли 15−20 миллионов человек (плюс гражданские войны, плюс деградация и запустение) на возможность иметь 3 смартфона, сидеть в пробках в персональных автомобилях и жрать резиновую колбасу. Приятно держать в руках китайский смартфон. Просто не забывайте, что из него капает кровь.  «СП»: — Почему в общественной дискуссии по поводу крушения СССР постоянно озвучивается ряд банальных и клишированных причин?  — Потому что главная задача такой дискуссии, так же как главная задача десталинизации сегодня — исключить возможность реставрации, перезапуска советского проекта, того, что я называю Ресоветизацией. Здесь все просто и логично. В десталинизации и десоветизации больше всего заинтересованы имущие классы, те, кто растащил СССР по частям и обогатился. Кому ж захочется выплевывать недожеванный кусок, ломать сросшиеся суставы? Однако, согласно всем известным правилам диалектики, подобная насильственная десоветизация лишь усиливает запрос на Ресоветизацию. Да и, по правд",http://vk.com/wall67079406_1269,67079406
26.11.2015 23:56:06,26.11.2015 23:55:27,"30) Продажа обмен возможен Самара или почтой рассмотрю все предложения.при большой покупке скидочка   весь superior spider-man.(первый выпуск с автографом слотта  и сертификатом подлинности)номера 1-33.32 номер от скотти янга,31 вариативка от кемпбелла.все в упаковках.).первый номер amazing spider-man в подарок.за все 14000р  batman 630,632,636,643,644,652,668,675,677,686-693.все в упаковках, за все 2500р  Flashpoint 900р Superman Unchained 1-5 за все 1000р ходячие мертвецы 1-3 за все 700р время приключений 1-3 за все 700р смерть 450р  неуязвимый 6-9,11-30. за все 900р savage wolverine 6-8 за все 600р batgirl 150р черепахи 1-9 и 1-4 мини серии,за все 1000 черепаховый суп 200р скотт пилигрим 300р большая книга чувака 150р круто сваренный оба за 100 мстители 70р книги по 100р #cb_sell_dc #cb_sell_marvel #cb_sell_other #cb_sell_translated #cb_sell_stuff #cb_change #cb_Самара #cb_Почта #cb_Роман_Барсук",http://vk.com/wall-88111775_24469,-88111775
26.11.2015 23:55:00,"Первый мститель: Противостояние (2016). Трейлер  Жанр: фантастика, боевик, триллер Премьера в РФ: 5 мая 2016  Мстители под руководством Капитана Америки оказываются участниками разрушительного инцидента, имеющего международный масштаб. Эти события заставляют правительство задуматься над тем, чтобы начать регулировать действия всех людей с особыми способностями, введя «Акт о регистрации супергероев», вынуждая их раскрыть свои личности и работать на правительственные службы.",http://vk.com/wall-25932646_242543,-25932646
26.11.2015 23:53:26,"ПЕРВЫЙ МСТИТЕЛЬ: ПРОТИВОСТОЯНИЕ 2016 | Официальный русский HD трейлер [ Айронмен против всех ] ПЕРВЫЙ МСТИТЕЛЬ: ПРОТИВОСТОЯНИЕ 2016 | Официальный русский HD трейлер [ Айронмен против всех ] ░░░░░░░▄█▄▄▄█▄☑☑☑ https://goo.gl/1knJKH ☑☑☑ ЛУЧШИЕ ФАНТАСТИЧЕСКИЕ ФИЛЬМЫ 2015 ГОДА ▄▀░░░░▄▌─▄─▄─▐▄░░░░▀▄ПО ВЕРСИИ KinoGuru ✔ █▄▄█░░▀▌─▀─▀─▐▀░░█▄▄█ ░▐▌░░░░▀▀███▀▀░░░░▐▌ ████░▄█████████▄░████  ПЕРВЫЙ МСТИТЕЛЬ: ПРОТИВОСТОЯНИЕ 2016 | Официальный русский HD трейлер [ Капитан Америка против Железного человека ]  Подписывайтесь ★ http://bit.ly/1IiX2fK ★ на Официальные",http://vk.com/wall3795826_7660,3795826
26.11.2015 23:52:17,"Немного новостей из мира кино // #transformers #movie  Долгожданный тизер-трейлер фильма «Первый Мститель: Гражданская Война»! Первый Мститель: Противостояние | Официальный Трейлер #1",http://vk.com/wall-29127188_3588,-29127188
26.11.2015 23:50:53,26.11.2015 23:48:04,"Первый мститель - Противостояние Еще больше крутых видео: vk.com/just_vid Рекомендую!",http://vk.com/wall25883087_4666,25883087
26.11.2015 23:48:14,"я буду рыдать",http://vk.com/wall161056825_1765,161056825
