19.02.2016 15:54:00," Мы попросили рассказать Наталью Еськову, руководителя отдела коммуникаций АО «Кселл»  В настоящее время существует 3 стандарта мобильной связи четвертого поколения – это LTE, LTE Advanced и LTE Advanced Pro. Отличаются они в основном по скорости передачи данных в сети. Так, LTE обеспечивает скорость 10–100 Мбит/сек. на загрузку (к абонентскому устройству) и 5-50 Мбит/сек. на отдачу (с абонентского устройства). При этом максимальная скорость в LTE составляет до 300 Мбит/сек., если абонентское устройство находится в неподвижном состоянии. LTE Advanced дает более высокие скорости: 100–300 Мбит/сек. на загрузку и 10-70 Мбит/сек. на отдачу. При этом максимальная скорость в LTE Advanced – это 1 Гбит/сек., которую возможно получить, только если абонент не перемещается, и при практически полной незагруженности базовой станции. В среднем это в 3 раза более быстрая сеть, чем LTE. Именно ее и будет разворачивать наша компания.  https://m.kapital.kz/economic/47244/ksell-zapustit-prodvinutyj-lte.html",http://vk.com/wall249532463_7888
19.02.2016 15:33:00," Kcell - Оператор по Работе с Клиентами в г. Кокшетау  Для более детальной информации, просьба перейти по ссылке: http://kazjobs.kz/display-job/37199/",http://vk.com/wall-61181668_9472
19.02.2016 14:54:00," До... начала марта нынешнего года Министерство по инвестициям и развитию Казахстана обязало национальных операторов мобильной связи ввести в эксплуатацию систему четвертого поколения 4G. В компании Tele2 уже заявили о готовности к запуску LTE по всей территории Казахстана до конца февраля. «На данный момент мы уже завершили тестирование в крупных городах сети 4G и готовы к началу предоставления данной услуги до конца нынешнего месяца» – так сказал по этому поводу Олжас Бибанов, руководитель службы внешних коммуникаций компании Tele2 Kazakhstan.  «При этом мне бы хотелось отметить, что со стороны Tele2 основным преимуществом станет возможность предоставлять по всему Казахстану услуги 4G. В настоящее время тестируемая скорость в среднем показывает до 40 Мбит/с, что является на сегодняшний день очень высоким показателем скорости. Например, у большинства казахстанских провайдеров передача по широкополосной сети данных не превышает уровня 10 Мбит/с» - добавил он.  В компании Beeline сообщили, что в январе был внесен первый транш в размере 14 миллиардов тенге за радиочастоты LTE. В марте текущего года оператор порадует абонентов Алматы, Аксая и Уральска запуском в тестовым режиме четвертого поколения мобильной связи.  «В марте мы намерены запустить тестовые зоны LTE в Алматы, Аксае и Уральске – так сказал Алексей Бендзь, директор по корпоративным коммуникациям компании Beeline Казахстан. – Это будет бесплатно, а вовсе не коммерческий запуск. Здесь мы руководствовались многими факторами – расположенным там оборудованием, поскольку мы ведем большую стройку, но тестовая зона, конкретно вот этот запуск для тестирования будет произведен в трех городах страны...».  А в пресс-службе оператора Kcell сообщили, что компания оплатила первый взнос за право доступа к радиочастотам системы 4G.  Напомним, что первый в Казахстане коммерческий запуск LTE осуществил квазигосударственный оператор Altel в 2012 году....  http://easttime.ru/news/kazakhstan/v-marte-v-kazakhstane-zapuskayut-mobilnuyu-svyaz-4g/10838...",http://vk.com/wall249532463_7886
19.02.2016 14:00:00," АКЦИЯ!!! Спешите приобрести сотовый телефон за 10% от его реальной стоимости!!!  -без пенсионных накоплений!  -ваша кредитная история не имеет значения!   -без банковского одобрения!  -без возрастных ограничений!   Срок кредита -6 месяцев.   Акция действует на все модели iPhone, Lenovo, Gromax, Nokia и Samsung j100, j110, j120 с поддержкой 4G, j200, j500 и т.д. Адрес: г. Талдыкорган ТД АКНИЕТ, отдел ""KZ связь"", ""Kcell"" 1 этаж, тел для справок: 87079170984 Айжан",http://vk.com/wall208627697_1772
19.02.2016 13:40:00," @@Alkaragandy, данная услуга не доступна для абонентов с кредитным методом обслуживания, подробнее: http://kcell.kz/ru/service/168…",http://twitter.com/KcellGSM/status/700676324365565952
19.02.2016 13:07:00, В работе  #кселл  #командировка  #kcell  #buisnesstrip @ Kcell HQ,http://vk.com/wall3107943_6822
19.02.2016 12:42:00,"Актауский филиал АО Kcell поддержал инициативу IceBucketChalleng Смотрите ""Актауский филиал АО Kcell поддержал инициативу IceBucketChalleng"" на YouTube",http://vk.com/wall350003599_5
19.02.2016 12:02:00,"#activ  #kz [id17463262|Асем Дуйсенбаева]  #Kcell  #beeline  #tele2  #актив  #кселл  #билайн [club62657007|Kaspi Bank] Telegram is a messaging app with a focus on speed and security. It’s superfast, simple, secure and free.&lt;br&gt;",http://vk.com/wall264945074_259
19.02.2016 11:59:00," Отправка предыдущего твита заняла 1 минуту. А я ведь только что обновил мобильный интернет. Кселл, Кселл...",http://twitter.com/Gotnur/status/700650879599292420
19.02.2016 11:58:00," #hr_ищуработу  всем привет! :)  ищу работу оператором-консультантом в сети k-cell, activ, beeline,tele2 или же других центров.   Спасибо :D  87477328013",http://vk.com/wall-81399209_27912
