08.01.2015 23:55:05,"Где человек таракан? Опубликован первый трейлер летнего блокбастера «Человек-муравей» - Технологии onliner.by Сегодня вышел первый трейлер одного из самых ожидаемых летних блокбастеров — фильма «Человек-муравей». Это очередная экранизация комиксов Marvel о Человеке-муравье. Мировая премьера фильма запланирована на 17 июля. Скорее всего, тогда же ленту начнут показывать и в белорусских кинотеатрах.",http://vk.com/wall18551969_1537,18551969
08.01.2015 23:53:50,"Человек-муравей – первый трейлер Человек-муравей – первый трейлер Следующий виток  эволюции кинематографической вселенной MARVEL! Впервые на большом экране появится один из основателей Мстителей - Человек-муравей. Виртуозный взломщик Скотт Лэнг должен открыть в себе героя и помочь своему наставнику Доктору Хэнку Пиму сохранить секрет создания невероятного костюма Человека-муравья.",http://vk.com/wall11967521_4495,11967521
08.01.2015 23:32:13,"Топ 55 самых ожидаемых фильмов 2015-2018 годов  01. Аватар 2 (2016) 02. Аватар 3 (2017) 03. Аватар 4 (2018) 04. Агент 47 (2015) 05. Аллигент (2016) 06. Аллигент 2 (2017) 07. Безумный Макс: Дорога ярости (2015) 08. Бонд 24 (2015) 09. Бэтмен против Супермена: На заре справедливости (2016) 10. Варкрафт (2016)  11. Восхождение Юпитер (2015) 12. В поисках Дори (2016) 13. Голодные игры: Сойка-пересмешница. Часть II (2015) 14. Доктор Стрэндж (2016) 15. Звездные войны: Эпизод 7 (2015) 16. Земля завтрашнего дня (2015) 17. Зловещая шестерка (2016) 18. Инсургент (2015) 19. Как приручить дракона 3 (2016) 20. Кредо убийцы (2015)  21. Кунг-фу Панда 3 (2015) 22. Лего. Фильм 2 (2017) 23. Ледниковый период 5 (2016) 24. Люди Икс: Апокалипсис (2016) 25. Макабр (2015) 26. Механик 2 (2016) 27. Миньоны (2015) 28. Мир Юрского периода (2015) 29. Миссия: невыполнима 5 (2015) 30. Мстители: Эра Альтрона (2015)  31. Мумия (2016) 32. Неизведанное: Удача Дрейка (2016) 33. Новый Человек-паук 3 (2018) 34. Ночь в музее: Секрет гробницы (2015) 35. Обитель зла 6 (2016) 36. Пассажиры (2015) 37. Первый мститель 3 (2016) 38. Пираты Карибского моря: Мертвецы не рассказывают сказки (2017) 39. Планета обезьян 3 (2016) 40. Приключения Паддингтона (2015)  41. Прометей 2 (2016) 42. Росомаха 3 (2017) 43. Седьмой сын (2015) 44. Семейка Крудс 2 (2017) 45. Стражи Галактики 2 (2017) 46. Терминатор 5 (2015) 47. Третий лишний 2 (2015) 48. Фантастическая четверка (2015) 49. Фантастическая четвёрка 2 (2017) 50. Фантастические звери и места их обитания (2016)  51. Форсаж 7 (2015) 52. Хэнкок 2 (2015) 53. Человек-муравей (2015) 54. Черепашки-ниндзя 2 (2016) 55. Элвин и бурундуки 4 (2016)",http://vk.com/wall6556679_3333,6556679
08.01.2015 23:23:47,"Человек-муравей (2015) | Трейлер Человек-муравей (2015) | Трейлер http://mytrailer.org - сайт канала http://youtube.ru/trailerspshacker - подписаться на канал  Название: Человек-муравей Оригинальное название: Ant-Man Год выхода: 2015 Жанр: фантастика, боевик Выпущено: США, Великобритания Режиссер: Пейтон Рид В ролях: Пол Радд, Эванджелин Лилли, Хейли Этвелл, Джуди Грир, Кори Столл, Майкл Дуглас, Бобби Каннавале, Вуд Харрис, Майкл Пенья, Джон Слэттери  Премьера (мир): 16 июля 2015 Премьера (РФ): 16 июля 2015, «WDSSPR»  О фильме: Вооружившись удивительной способностью умень",http://vk.com/wall243769773_32,243769773
08.01.2015 23:15:52,"Более детальный взгляд на Желтого жакета из фильма "ЧЕЛОВЕК-МУРАВЕЙ".  #YellowJacket #AntMan #Marvel #MCU",http://vk.com/wall-42219473_121834,-42219473
08.01.2015 23:11:30,08.01.2015 23:03:52,"До выхода осталось...  • Мстители: Эра Альтрона; 114 дней  • Человек-муравей; 191 дней  • Фантастическая четвёрка; 212 дней  • Дэдпул; 401 день  • Бэтмен против Супермена: На заре справедливости; 443 дня  • Капитан Америка: Гражданская война; 485 дней  • Люди Икс: Апокалипсис; 506 дней  • Отряд самоубийц; 576 дней  • Гамбит; 639 дней  • Доктор Стрэндж; 667 дней  • Зловещая шестёрка; 674 дней  • Новый Человек-паук 3; пно  • Росомаха 3; 786 дней  • Стражи Галактики 2; 849 дней  • Фантастическая четвёрка 2; 877 дней  • Чудо-женщина; 898 дней  • Тор: Рагнарёк; 933 дней  • Чёрная пантера; 1031 дней  • Лига справедливости; 1045 дней  • Флэш; 1171 дней  • Мстители: Война бесконечности. Часть 1; 1213 дней  • Капитан Марвел; 1276 дней  • Секретный фильм Marvel ( название неизвестно); 1288 дней  • Аквамэн; 1297 дней  • Нелюди; 1395 дней  • Шазам; 1549 дней  • Мстители: Война бесконечности. Часть 2; 1577 дней  • Лига справедливости 2; 1619 дней  • Киборг; 1913 дней  • Зелёный фонарь; 1990 дней",http://vk.com/wall202916538_1055,202916538
08.01.2015 23:01:01,"Кто умнее? Человек - один из самых ГЛУПЫХ видов на планете!!!!!!!!!!!!!!  "Человек - самое разумное существо на планете... Человек - царь природы!" Кто придумал эти фразы? - сам человек. А соответствуют ли они действительности? Попытаемся разобраться в реальном положении дел...  Человек появился на нашей планете по геологическим меркам совсем недавно. Пусть даже отсчет его появления как Homo sapiens - "человека разумного" ведется хоть 5.000.000., хоть 100.000. лет назад. В любом случае - это очень малый период в общей истории Земли, которая насчитывает 4,5 млрд. лет.  И вот, появившись сравнительно недавно, мы стали себя воображать царями этого мира и властителями всех континентов и морей.  А в чем состоит это владычество?  Когда кто-то кем-то владеет (господствует над кем-то), то он может командовать (руководить) теми, кто находится в его подчинении. А может ли человек руководить теми, кто якобы находится под властью его царства?  Кто из животных и растений, когда человек ему отдает какой-то приказ, будет его выполнять? Надо полагать, что кроме прирученной собаки, да и то не каждой, а только очень дрессированной, никто не будет выполнять его команды. И перечень возможных команд над собакой сравнительно мал. Собака не приготовит ужин, не сбегает за бутылкой в магазин, не починит кран на кухне. А принести кинутую палку - не больно то является значимой функцией, которая бы определяла величие господина.  Итак, кто еще кроме собаки? Ищем, ищем, мысленно думаем обо всех животных и растениях на планете и ... приходим к неутешительному выводу, что человеку никто кроме человека беспрекословно не подчиняется.  Томат вырастит плоды помидора такими, какими сочтет нужными. Яблоня в один год даст плоды, а в другой не даст. Да и для кого растит томат помидоры, а яблоня яблоки? Разве для человека? Вовсе нет. Плод помидора, как и яблоко содержит семена, только в расчете на то, что по весне они взойдут и дадут начало новой жизни этому виду растения.  Корова дает нам молоко только потому, что человек путем селекции вывел такие молочные породы коров, у которых выработка молока превосходит тот объем, который может употребить родившийся теленок или телочка. А от лишнего молока, чтобы в вымени не развились патогенные процессы, корове нужно избавиться.  - А овцы, которые ходят стадом, и которых ведет человек? Разве они не в нашем полном подчинении, спросите Вы?  Конечно, нет. Они слабые и беззащитные животные и размножиться в таком невероятном количестве могли только благодаря человеку, его защите от хищников, его усердию по приготовлению запасов пищи на зиму, его крову, который он дал им. В замен овцы нам дают шерсть, шкуры, мясо и молоко. А слушать приказы человека и выполнять их ни одно животное или растение не будет.  Поэтому, это не владычество, а симбиоз - явление взаимодействия двух видов животных или растений, которые не находятся между собой в конкуренции и обмениваются друг с другом чем-то, что есть у одного, и что нужно другому.  И человек в этом смысле не исключение, когда одомашнил животных и окультурил некоторые растения.  В природе есть масса аналогичных примеров. Например, грибы и деревья находятся между собой в симбиозе. Грибы дают растениям минеральные вещества, а те в свою очередь снабжают их органическими, через соединения корней и нитей грибницы.  Или характерный пример из животного мира: муравьи и тля. Муравьи заботятся о тле точно также, как мы о своих коровах. Они ее охраняют от множества охотников полакомиться тлей (хотя бы, например, от известных всем божьих коровок, которые только ей и питаются), сами относят малоподвижную и беспомощную тлю на богатые соками растения, сами ее уносят на зиму в муравейник, чтобы она благополучно перезимовала. А взамен тля им дает в пищу сладкие выделения - экскременты ее жизнедеятельности, которые для муравьев является деликатесом и очень питательны. Муравей подбегает к тле, пощекочет ее усиками по брюшку и она выдавливает из себя капельку сока, который муравей тут же всасывает. Чем не сравнение с нашей дойкой коров?  Аналогичные примеры симбиоза существуют повсюду в живой природе. Даже в океанах это есть, где большие хищные рыбы целыми стаями приплывают в места, которые бы с нашей точки зрения можно было бы назвать лечебными санаториями. Там нет никакой еды, но там живут мелкие рыбки, которых с точки зрения нашей теории неразумных животных, большие должны были бы просто сожрать. Но они их никогда не трогают, поскольку эти рыбки начинают заниматься их гигиеной. Эти рыбки получили в науке обобщенное название - чистильщики. Некоторые чистильщики занимаются тем, что съедают всех рачков и полипов на теле больших рыб, очищая их кожу от паразитов. Другие специализируются на рыбной стоматологии, залезая прямо в рот к гигантскому хищнику и собирая между его зубов застрявшие кусочки пищи. А тот спокойно стоит в воде неподвижно и специально держит открытой пасть. И чистильщикам хорошо, и хищным рыбам. Это тоже симбиоз.  В африканских саваннах птицы-падальщики всегда начинают кружить над местом, где остановилось или замешкалось умирающее животное. Самим им долго придется ждать, пока оно околеет, чтобы отведать его мяса. И убить самостоятельно они его не могут. Но парящих на одном месте грифов всегда видят другие хищники, будь то гиены или львы. Они всегда идут к этому месту, на которое им указывает их союзник по охоте сверху. И убивая больное животное и съедая мясистые куски его туши, они всегда оставляют какие-то остатки в костях, которые либо не в состоянии обглодать, либо потому, что насыщаются уже съеденным количеством. А эти остатки достаются грифам, которые своими клювами могут выщипнуть любой кусочек мяса в любом месте кости. И в результате на земле остается лежать лишь чистый обглоданный скелет, кости которого настолько сверкают, что в пору их выставлять в палеонтологическом музее. И этот симбиоз хищников для каждого из них имеет значение общего выживания.  Этот симбиоз несет целую цепь экологического равновесия природы региона, как и со стороны хищников и падальщиков, так и со стороны их жертв, которым также важно не иметь в своем стаде больного животного, чтобы болезнь не распространилась по всему поголовью.  Поэтому, симбиоз - это не то явление диктата и власти, которое мы понимаем под словом "Царь". И человек способен руководить только своими собратьями по виду.  "Человек - разумный" - откуда это? Почему мы сами себя считаем разумными, лишь на том основании, что грамотные, умеем читать и писать, кое-кто умеет "и на машинке, тоже..."? Мы создали сферы наук, у нас на службе техника и электричество, мы осваиваем и изучаем все сферы естествознания и даже думаем о том, откуда взялась Вселенная.  У нас под боком живут голуби, воробьи, мыши, крысы. Численность последних кстати определяют путем сравнения их с населением города, где они живут в канализациях и подвалах.  Хотя кое в чем мы стоим по уровню разумности ниже тех же крыс. Может быть крысы тоже думают о том, откуда взялась Вселенная. Разве мы научились читать их мысли?  Да, мы безусловно превосходим животных по уровню развития. Но какого развития и куда? Можно ведь и поставить вопрос несколько иначе - куда должно идти развитие?  По идее всех этих городских животных тоже следовало бы назвать разумными, так как они живут в городах. Или нет? Чем кроме жизни в колониях города определяется разумность? У термитов тоже есть города и своя иерархия власти и распределения обязанностей. И у других социальных животных - муравьев, пчел, ос, шмелей и шершней они есть. Выходит города и строительство как признак разумности не подходят, чтобы подчеркнуть наше привилегированное положение перед животными.  По определению "Разум - это высшая, существенная для человека, как такового, способность мыслить всеобще, способность отвлечения и обобщения, включающая в себя и рассудок." Значит, разум - это другое понятие, которое говорит о неких других принципах сознания. Например, человек способен к развитию культуры, искусства, созданию орудий и техники, которые использует для своей жизнедеятельности. Разум - это очевидно и способность судить.  Может в этом наше отличие?  Давайте подумаем... Культура и искусство. Что это вообще?  "Культура - (от лат. cultura - возделывание, воспитание, образование, развитие, почитание), это исторически определенный уровень развития общества и человека, выраженный в типах и формах организации жизни и деятельности людей, а также в создаваемых ими материальных и духовных ценностях. Понятие Культура употребляется для характеристики материального и духовного уровня развития определенных исторических эпох, общественно-экономических формаций, конкретных обществ, народностей и наций (например, античная Культура, социалистическая Культура, Культура майя), а также специфических сфер деятельности или жизни (Культура труда, художественная Культура, Культура быта). В более узком смысле термин "Культура" относят только к сфере духовной жизни людей."  "Искусство – это одна из форм общественного сознания, составная часть духовной культуры человечества, специфический род практически-духовного освоения мира. В этом плане к Искусству относят группу разновидностей человеческой деятельности - живопись, музыку, театр, художественную литературу (которую иногда выделяют особо - сравни выражение "литература и искусство") и т. п., объединяемых потому, что они являются специфическими - художественно-образными - формами воспроизведения действительности. В более широком значении слово "Искусство" относят к любой форме практической деятельности, когда она совершается умело, мастерски, искусно не только в технологическом, но и в эстетическом смысле."  Но есть одна деталь. Все это - культура, искусство, орудия и техника нужны и возможны к использованию только тогда, когда есть куда их приткнуть. "У лисиц есть норы, у птиц есть гнезда...", но самосвал в гнездо не положишь, а Третьяковскую галерею в нору не затащить. Так зачем же животным те формы искусства и культуры, которыми занимается человек? Когда слонов, обезьян или дельфинов научили рисовать, им это дело тоже понравилось. Значит, склонность к проявлению искусства у них тоже есть, только у них нет той возможности его проявить, как делают это люди, у которых есть действительно одно понятие, которое отличает их от животных - это понятие собственности. И собственности не в том плане, чтобы защищать свою территорию от чужаков (тоже делаем и мы, охраняя свои государственные границы). Речь идет о другом понятии собственности - жажде к накоплению товаров, движимого и недвижимого имущества, которые человеку нужны как предметы роскоши, а не необходимости. Мы ведь не можем съесть бриллиантовое колье, ковер или копию картины Малевича "Черный Квадрат". Так зачем животным это нужно, если его нельзя съесть? У животных нет банков и полиции, куда можно спрятать все это и знать, что оно твое. У животных не болит голова о том, что у них могут украсть их машину или стащить их кошелек.  Поэтому, способность видеть и создавать прекрасное у животных также есть, но она проявляется не в той форме, что у человека. Мы часто видим, как кошка или собака просто сидят и смотрят куда-то, даже просто в окно, где нет никакой пищи для них, а есть вид, возможно, чего-то прекрасного для них, которое показывает им разнообразие жизни и красоту природы. Мы же не видим эту красоту у себя под ногами. Вспомните, как говорится в Библии: "...И об одежде что заботитесь? Посмотрите на полевые лилии, как они растут: ни трудятся, ни прядут; но говорю вам, что и Соломон во всей славе своей не одевался так, как всякая из них;..."  Нам не нужны красоты рек, распускания почек на деревьях весной, не нужно наблюдать, как красиво плывут облака. Нам нужно изобразить что-то на холсте, выдолбить что-то из камня и назвать все это "Великим искусством". Но это понятие искусства будет искусством только для человека. Ни одной живой твари оно не будет интересно и не будет вызывать такой восторг, как у человека. А заметьте, какой восторг вызывает у собак обычная прогулка на природе!  Правда, красоты гор некоторые люди научились ценить. Большинство людей не понимает альпинистов, которые лезут, рискуя жизнью, на скалы. А ведь их желание - это своего рода проявление искусства, подчеркнуть прекрасное.  А нужен ли животным суд и способность судить? Манеры наказания за проступки у них есть. Они знают такие понятия как "можно" и "нельзя" и что в случае нарушения правил могут быть подвергнуты наказанию с чьей-то стороны, будь то человек или другое животное.  Только человек может посадить себе подобного и любое другое живое существо в клетку и держать там, как невольника. Не это ли признак разумности, который отличает нас от животных?  Да и есть ли время у животных на проявление всего этого? А время - это понятие, которое много определяет. Например, дикие голуби постоянно заняты поиском пищи и целый день бегают по городу, собирая что-то съедобное. Но стоит одомашнить голубя, дать ему кров и пищу в избытке, и у него появляется свободное время, которое он может употребить на разные цели, в том числе научиться работать почтовым голубем или выступать на арене цирка с разными трюками. Когда у животных появляется свободное время, они становятся более разумными и более способными. И для этого не обязательно уметь пользоваться сложной техникой. Порой достаточно положить краюху черствого хлеба под трамвай, чтобы он размяк, как делают вороны. Или поднять тело черепахи высоко в воздух и сбросить ее вниз, чтобы расколоть ее панцирь, как делают орланы. Или взять веточку и сунуть в термитник, чтобы ее облепили термиты, а затем достать и слизать их языком, как делает обезьяна. Когда что-то нужно сделать по необходимости, животные найдут, как это сделать, но не более того.  Свободное время много значит. И чем у животных больше свободного времени, тем разумнее и осознаннее его действия. Белый медведь способен по полгода бродить без еды в поиске пищи. И его смекалка по методам ее добычи весьма развита. Например, завидев отдушины тюленя, медведь выборочно подходит к одной из них и начинает ждать долго в засаде, в надежде на то, что тюлень высунется, чтобы глотнуть воздуха именно в эту отдушину, где он сидит. Тюлень слышит медведя только когда тот идет по льду, но не когда он сидит неподвижно. И рано или поздно тюлень вынужден высовываться из какой-нибудь отдушины, чтобы пополнить запас воздуха в легких. Отдушин у тюленя много - 10-15, но и вероятность попасть в лапы к медведю тоже не маленькая.  Самыми разумными после человека считаются дельфины. И именно эти животные обладают массой досуга, проводя в процессе добывания пищи иногда не более 9% общего времени. Что еще им делать в свободное время? Вот и остается у них время на обучение молодняка, игры и общение с другими дельфинами. Не мудрено, что у них развились такие способности, сложный язык общения и разум. Обезьяны также имеют развитый интеллект, но в меньшей степени, чем у дельфинов. И, заметьте, свободного времени у них тоже меньше. Обезьянам чтобы прокормиться не достаточно только 9% времени проводить в поиске пищи. Им требуется больше.  А самые глуповатые животные - это дикие травоядные, которые по уровню интеллекта уступают крокодилам и вынуждены целый день бродить и жевать траву, часто оглядываясь по сторонам в поиске хищников.  У человека свободного времени больше всех животных. Нам иногда достаточно не более 1,5 часов, а то и меньше, чтобы за три раза съесть тот объем пищи, что нужен за день. И еда у нас всегда есть. А когда ее не хватает по тем или иным причинам, человек начинает глупеть и все его мысли направлены на то, где взять поесть. И ни о какой Вселенной он в этот момент не думает, а превращается в обычное млекопитающее, занятое поиском добычи, как голодный белый медведь.  Человек может лечить других людей, хотя не всегда удачно. Но нужно ли это животным? Животные развиваются и развивались, и выжили только благодаря тому, что в их среде действовал принцип естественного отбора, где выживал сильнейший и самый здоровый, который и давал жизнь следующему поколению. Если олени научатся лечить слабых и хилых оленят и старых оленей, то очень скоро в их стаде все олени будут слабыми и дряхлыми. Вместо этого, там действует очень жесткий принцип конкуренции, где выживает сильнейший. А слабейший становится добычей хищников и дает возможность выжить их виду.  А что человек? Руководствуясь гуманными принципами человечности, мы пришли к тому, к чему пришли. Человеческий род погряз в болез Кто умнее? Человек - один из самых ГЛУПЫХ видов на планете!!!!!!!!!!!!!!  "Человек - самое разумное существо на планете... Человек - царь природы!" Кто придумал эти фразы? - са",http://vk.com/wall31566178_2330,31566178
08.01.2015 22:57:30,"Холод  Обнимает холод бледными руками, Мысли разбежались, словно муравьи. Я к тебе тихонько прикоснусь словами, Только крик последний рвется изнутри.  Холод подступает. Ласковый убийца. Хочет стать частичкой. Завладеть душой. Чувствую, как входит под лопатку спица, Наполняя сердце бешеной тоской.  Я сегодня дома. Смерзлись все ресницы, Губы заморозил ветер из окна. Испещряю мелким почерком страницы, А в окно мне смотрит полная луна.  Разбиваюсь мыслью. Мыслей вереницей. Опустел хранитель бешеных идей. Улетаю тихо черно-белой птицей, Чтоб наполнить светом естество людей.  8.01.15",http://vk.com/wall-45780323_232,-45780323
08.01.2015 22:55:00,"Топ 55 самых ожидаемых фильмов 2014-2018 годов! Сохраняй у себя на стене, чтобы не потерять   01. Аватар 2 (2016) 02. Аватар 3 (2017) 03. Аватар 4 (2018) 04. Бегущий по лабиринту (2014) 05. Безумный Макс: Дорога ярости (2015) 06. Бэтмен против Супермена (2016) 07. Варкрафт (2016) 08. Великий уравнитель (2014) 09. В лес (2014) 10. Восхождение Юпитер (2014) 11. В поисках Дори (2016) 12. Геракл (2014) 13. Голодные игры: Сойка-пересмешница. Часть I (2014) 14. Голодные игры: Сойка-пересмешница. Часть II (2015) 15. Город грехов 2: Женщина, ради которой стоит убивать (2014) 16. Домашнее видео: Только для взрослых (2014) 17. Если я останусь (2014) 18. Заложница 3 (2015) 19. Звездные войны: Эпизод 7 (2015) 20. Земля завтрашнего дня (2015) 21. Интерстеллар (2014) 22. Исчезнувшая (2014) 23. Исход (2014) 24. Кредо убийцы (2015) 25. Кунг-фу Панда 3 (2015) 26. Люди Икс: Апокалипсис (2016) 27. Люси (2014) 28. Мачо и ботан 2 (2014) 29. Миллион способов потерять голову (2014) 30. Миньоны (2015) 31. Мстители: Эра Альтрона (2015) 32. Несломленный (2015) 33. Неудержимые 3 (2014) 34. Новый Человек-паук 3 (2016) 35. Новый Человек-паук 4 (2018) 36. Пираты Карибского моря 5: Мертвецы не рассказывают сказки (2016) 37. Планета обезьян: Революция (2014) 38. Плохие парни 3 (2015) 39. Превосходство (2014) 40. Прометей 2 (2016) 41. Пятьдесят оттенков серого (2015) 42. Репортаж: Апокалипсис (2014) 43. Росомаха 3 (2017) 44. Седьмой сын (2015) 45. Стражи Галактики (2014) 46. Судная ночь 2 (2014) 47. Трансформеры 4: Эпоха истребления (2014) 48. Фантастическая четверка (2015) 49. Форсаж 7 (2015) 50. Франкенштейн (2015) 51. Хоббит: Битва пяти армий (2014) 52. Хэнкок 2 (2015) 53. Человек-муравей (2015) 54. Черепашки-ниндзя (2014) 55. Ярость (2014)",http://vk.com/wall-72982321_6444,-72982321
08.01.2015 22:49:00,"Знал что этот герой в Марвел есть, но толком его истории не знаю, наконец можно будет ее узнать, очень рад что увидел трейлер)) Человек-муравей – первый трейлер Следующий виток  эволюции кинематографической вселенной MARVEL! Впервые на большом экране появится один из основателей Мстителей - Человек-муравей. Виртуозный взломщик Скотт Лэнг должен открыть в себе героя и помочь своему наставнику Доктору Хэнку Пиму сохранить секрет создания невероятного костюма Человека-муравья.",http://vk.com/wall277077850_233,277077850
